engine_id,aircraft_id,flight_datetime,flight_phase,engine_position,n1_modifier,number_blades,engine_family,engine_type,manufacturer,ZHPTAC,ZLPTAC,ZPCN12,ZPCN25,ZPHSF,ZPHSR,ZPN12R,ZPOIL,ZPS3,ZT1AB,ZT3,ZT49,ZTAMB,ZTLA,ZTNAC,ZTOIL,ZVB1F,ZVB1R,ZVB2F,ZVB2R,ZVSV,ZWF36,IHPSOV,aircraft_family,aircraft_type,aircraft_grp,ac_manufacturer,AGW,CAS,IAI,IVS12,SAT,ZALT,ZT1A,ZVIAS,ZWBP1,ZWBP1_8E,ZWBP2,ZWBP2_8E,ZXM,IBE,IBP,IAIE
141f7e7b22180b5f37fe0200f6f9ce655b6f3833e293400d3820c2e03db33ea8,84bdcd156603935b711cccd5a7c44b59a475e44429ab0f8a27ec18e175817436,2022-05-31 23:46:56,CRUISE,2,6.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,100.0,99.0,83.5,91.9000015,158.0,349.0,,39.0,,,,593.299988,,,69.0,78.0,0.5,0.5,0.100000001,0.100000001,1.89999998,2317.05566,,A320,A320-200,A320-214,AIRBUS,12456.1025,241.0,,0.0,,38999.0,-31.2000008,,0.881848037,,0.881848037,,0.779999971,1.0,,
e2cb4b992f88d20826261a20c72983b42d625bfa5c4dfb9db818dc3548d0df1c,b95048c3fa619923c151132e97999ed36de6827312076a1254dda41486b84c4b,2022-07-04 18:35:26,TAKEOFF,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,85.8436966,89.6092987,,,84.4842987,82.6984024,290.5,24.0625,489.437012,845.5,20.8999996,75.125,,74.4760971,0.439453006,,,0.628906012,0.5,4757.12012,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,0.0,,,823.0,24.7000008,166.399994,,45.1875,,47.7655983,0.254000008,1.0,1.0,0.0
b8f7e4972c4313a7a80e45d04532a7e549461bc38e137f9987d537bc10373935,beb81e71a33a62f368c0971987d5b5214214cd70acfd06d934c02b9f51958aa4,2022-01-20 02:10:58,CRUISE,1,5.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,100.0,99.0,83.0999985,91.5999985,267.0,158.0,,40.0,,,,604.0,,,80.0,78.0,0.200000003,0.699999988,0.200000003,0.0,3.0,2504.44824,,A320,A320-200,A320-214,AIRBUS,13622.3467,252.0,,0.0,,36998.0,-28.8999996,,0.925940394,,0.925940394,,0.779999971,1.0,,
e2cb4b992f88d20826261a20c72983b42d625bfa5c4dfb9db818dc3548d0df1c,b95048c3fa619923c151132e97999ed36de6827312076a1254dda41486b84c4b,2022-06-20 14:46:47,CRUISE,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,87.4061966,85.4217987,,,94.3592987,77.3649979,115.311996,-25.8125,414.812012,789.75,-50.5999985,61.3437004,,87.2161026,0.376953006,,,0.253906012,-2.4375,1862.25,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,35999.0,-24.8999996,251.199997,,27.2733994,,28.6795998,0.759000003,1.0,1.0,0.0
ed163ff56745c53c98f72a1f2d2b989f7472e9231378c7806d55744cb383dfa0,e8212b638378823bae27aae066d415989bc85730398b72a2d474d346d7748e7c,2022-02-19 17:59:11,CRUISE,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,76.5936966,79.0467987,,,84.8281021,75.2697983,117.436996,-38.3125,325.312012,626.625,-55.9000015,53.0,,65.9829025,0.554687023,,,0.265625,1.375,1594.75,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,27999.0,-37.0,257.700012,,31.5545998,,51.6092987,0.660000026,1.0,1.0,0.0
2d1eecee1d07af92b614c41744cf604226df549b1ca451c8eed06d11b59243d3,b95048c3fa619923c151132e97999ed36de6827312076a1254dda41486b84c4b,2022-06-10 20:00:57,TAKEOFF,2,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,85.7342987,89.75,,,84.7342987,86.3173981,296.625,21.2968006,488.312012,829.5,17.7999992,75.4061966,,74.3858032,0.636717975,,,0.826170981,-0.125,4656.87012,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,0.0,,,568.0,22.1000004,179.5,,48.4920998,,48.6015015,0.273000002,1.0,1.0,0.0
b8f7e4972c4313a7a80e45d04532a7e549461bc38e137f9987d537bc10373935,beb81e71a33a62f368c0971987d5b5214214cd70acfd06d934c02b9f51958aa4,2022-06-17 15:19:31,TAKEOFF,1,5.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,,,86.3000031,96.8000031,230.0,170.0,,,,,,746.0,,,,,0.5,0.300000012,0.100000001,0.0,,,,A320,A320-200,A320-214,AIRBUS,13710.5322,146.0,0.0,0.0,,1009.0,22.5,,0.132277191,,0.0,,0.224999994,0.0,,0.0
75f7a52561c81524430f1f2b83d40b61d4d1bdf83ab83751df31417fedba3ceb,86b6b690d8ede50869aa2562b655a65abd786d169572b4060391d545788f3b25,2022-07-14 22:40:49,TAKEOFF,2,2.0,24.0,CFM56-7,CFM56-7B27/B1,CFM INTERNATIONAL,,,99.6299973,100.129997,,,,,,,,867.0,,,,,0.189999998,0.180000007,0.0799999982,0.209999993,,,,B737,B737-800,B737-83N,BOEING,74.2870026,191.279999,0.0,0.0,25.0,919.099976,27.1800003,,,,,,0.293900013,1.0,1.0,0.0
99126413462439f4987ef1cbca977505c42004cd7f583f7a06595c706c66873e,14e2faa4e21497e5c0b7c1c90da1c0766ab3b8a57a90544279d064f831784aed,2022-01-25 10:16:18,CRUISE,1,3.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,83.6299973,89.75,,,,47.0,,,,584.0,,,,83.8199997,0.254999995,,,,,2896.0,,B737,B737-800,B737-BCF,BOEING,163800.0,,,0.0,-61.0099983,30079.0,-29.0,,,,,,0.745000005,1.0,1.0,
ebfab3e1c5709cd1c128c5549c28885a6aff8edf3d6af0ddb45db92085418ac3,9e6647a763e39e1f7882d046d44909f291eb4ae660ca2ccf48631c970845b503,2022-01-24 22:36:20,CRUISE,2,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,87.25,91.1299973,,,,50.0,,,,629.0,,,,89.0,0.300000012,,,,,2608.0,,B737,B737-800,B737-8LP,BOEING,8943.0,,,0.0,-8.63000011,36001.0,-31.75,,,,,,0.76700002,1.0,1.0,
64d46b313edfca25be20f302932207f4d667f8e1bcae043e90c7de5cb9978e80,3a46daffb18b3dbf0c2fc05cc58f2d2898e4da7987019a75f78a50abae794a1f,2022-05-27 17:30:26,CRUISE,2,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,87.2656021,84.7342987,,,95.8906021,83.0792999,117.686996,-34.0467987,402.062012,790.875,-56.5999985,61.4687004,,81.3431015,0.949217975,,,1.46484005,-2.9375,1859.25,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,35998.0,-32.2000008,247.600006,,29.9139996,,30.9375,0.75,1.0,1.0,0.0
44e8bfbc36a62fad6ace2953e30c032da88adf250d8efe36ed08e38c83f5ac41,a3ee6d52224435498a06cbd1b6fbddb98d4c0ae15f52ad5012c2a6dd7ba045b1,2022-06-10 01:06:03,CRUISE,2,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,87.5936966,86.3125,,,93.2967987,73.3014984,117.561996,-18.8593006,430.687012,820.5,-45.0,62.2187004,,89.5653,1.70116997,,,0.15625,-2.25,1883.5,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,35000.0,-18.6000004,257.100006,,37.5,,30.0858994,0.75999999,1.0,1.0,0.0
64d46b313edfca25be20f302932207f4d667f8e1bcae043e90c7de5cb9978e80,3a46daffb18b3dbf0c2fc05cc58f2d2898e4da7987019a75f78a50abae794a1f,2022-07-23 16:17:51,CRUISE,2,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,87.3281021,85.5625,,,93.9217987,81.3014984,119.811996,-24.0,417.687012,804.75,-48.7999992,60.9375,,85.5896988,0.847656012,,,1.34959996,-2.25,1895.87,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,35003.0,-22.8999996,256.299988,,32.0390015,,33.4375,0.759000003,1.0,1.0,0.0
d181e5bedb8bb2010fca5a429cd066efc66a1eb64630b0e01fa19c4382b9d85a,a01939fb3fb61c0277349d8fa8d6a683ef13e127ebb6f95c2f43fed85cfc4a3b,2022-07-04 07:10:34,CRUISE,1,5.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,100.0,100.0,84.1999969,93.0,129.0,157.0,,40.0,,,,623.0,,,85.0,79.0,0.300000012,0.0,0.300000012,0.0,2.5999999,2647.74854,,A320,A320-200,A320-214,AIRBUS,14008.1553,252.0,,0.0,,35994.0,-23.2000008,,0.925940394,,0.925940394,,0.763999999,1.0,,
2813cc69b6a3813712a16a86bea9f40e037279cb36ef23209e04d5bc89f810bf,467295d533d5ee94a8265c44774fe307ad915b29096dda9a6c3b62b48c7bb3ab,2022-04-27 02:35:16,CRUISE,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,83.0936966,82.9531021,,,90.5467987,68.7301025,120.561996,-30.4375,380.812012,704.875,-54.0,60.0,,79.8973999,0.447264999,,,0.816406012,-1.3125,1912.87,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,32999.0,-29.2999992,265.399994,,32.5078011,,32.1328011,0.750999987,1.0,1.0,0.0
f6d0efdf26496cb8b9adbaaa834fe3fed33365b0cdc439283c574468327b3e79,331c0fbf02fceebd6323b0fdf915cefa4f9d4ab74a915ebd848b468f43a47b08,2022-03-21 06:45:23,TAKEOFF,1,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,89.4899979,93.6399994,,,,,,,,720.0,,,,,0.319999993,0.25999999,0.0399999991,0.119999997,,,,B737,B737-800,B737-8LP,BOEING,65.1009979,209.029999,0.0,0.0,-7.0,1356.90002,-1.0,,,,,,0.323500007,1.0,1.0,0.0
9a124d266cba9143ef7685c7bc99c07b48aaa8f1822f02d7da1ec384fd14cc2e,467295d533d5ee94a8265c44774fe307ad915b29096dda9a6c3b62b48c7bb3ab,2022-05-14 22:04:57,CRUISE,2,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,86.9217987,84.5936966,,,94.9375,76.2856979,105.811996,-32.0780983,401.5,787.375,-55.9000015,62.3125,,83.3308029,0.0546879992,,,2.3847599,-2.625,1705.37,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,38000.0,-30.1000004,243.5,,29.6875,,30.2031002,0.771000028,1.0,1.0,0.0
ed163ff56745c53c98f72a1f2d2b989f7472e9231378c7806d55744cb383dfa0,e8212b638378823bae27aae066d415989bc85730398b72a2d474d346d7748e7c,2022-05-19 13:49:21,TAKEOFF,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,85.6406021,87.625,,,86.75,90.2538986,283.5,7.51562023,456.062012,863.875,6.5999999,74.9375,,59.0256004,0.599609017,,,0.773437023,0.125,4563.87012,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,0.0,,,2196.0,9.39999962,143.699997,,55.6405983,,50.0312004,0.226999998,1.0,1.0,0.0
3318d095d6368cfec7db7a1d2ccce3113d90d7862f83bff0cd68ab9cf5bb9465,c05cd165b18429005bb1018b5c86eb8378a1c8e7057eff8bceb26f023be2a06e,2022-07-20 19:01:01,TAKEOFF,2,2.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,92.3799973,96.5500031,,,,,,,,791.0,,,,,0.589999974,1.20000005,0.0199999996,0.0900000036,,,,B737,B737-800,B737-8GJ,BOEING,75.2279968,181.190002,0.0,0.0,15.0,1085.90002,17.5699997,,,,,,0.280499995,1.0,1.0,0.0
9d02dfc19ca7dfb65a752a0b6af2169a07222471639c4ea9a6595f035e556894,8b013b1be61b0047e5a6ea6771810d71f987831f5c93293fb7a2b6f458a41f35,2022-06-03 08:24:59,CRUISE,1,0.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,100.0,100.0,81.6999969,90.4000015,81.0,208.0,,36.0,,,,567.299988,,,92.0,89.0,0.400000006,0.800000012,0.300000012,0.0,3.0,2246.50781,,A320,A320-200,A320-214,AIRBUS,12348.0762,243.0,,0.0,,38005.0,-34.4000015,,0.925940394,,0.925940394,,0.769999981,1.0,,
b0e42606985470f2e2d77f1ad14bdd391637cc1f5c220b6d8510e285f55a1c48,ac5a9ee6985da1ed0780c817d7ac0cc5ec571d9c55f56cc453ffce5f9108d71e,2022-01-29 04:53:14,TAKEOFF,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,77.3592987,82.4686966,,,82.5,103.396004,276.312012,-19.6093006,372.875,683.625,-18.0,75.4061966,,40.5029984,0.179686993,,,0.910156012,0.75,3925.75,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,1.0,,,98.0,-14.8000002,166.5,,0.0,,8.47655964,0.252000004,1.0,1.0,1.0
141f7e7b22180b5f37fe0200f6f9ce655b6f3833e293400d3820c2e03db33ea8,84bdcd156603935b711cccd5a7c44b59a475e44429ab0f8a27ec18e175817436,2022-04-09 03:50:38,TAKEOFF,2,6.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,,,84.0999985,95.5999985,224.0,346.0,,,,,,690.0,,,,,0.400000006,0.400000006,0.100000001,0.0,,,,A320,A320-200,A320-214,AIRBUS,13902.334,157.0,0.0,0.0,,1106.0,17.5,,1.16844857,,1.16844857,,0.243000001,1.0,,0.0
fe759113cfa45ce9cad9492a6897533321bf6498a7149afef385a943bec2f24a,0e563c377fa1e2197ae4e3abe7474962c6aad1a3c451a5fe9917c8470d542457,2022-06-23 07:31:09,CRUISE,2,3.0,36.0,CFM56-5B,CFM56-5B3,CFM INTERNATIONAL,100.0,101.0,85.0,92.5,160.0,56.0,,39.0,,,,611.599976,,,74.0,86.0,1.0,1.0,0.0,0.0,2.20000005,2694.04565,,A320,A321-200,A321-211,AIRBUS,153639.969,252.0,,0.0,,35994.0,-27.2999992,,1.10230994,,1.10230994,,0.762000024,1.0,,
74e006acacdc073defc46eb27660e2dfb7398acbb362399974dc5f8d9e508d94,31baf613cc66c483d5576812d060e54d64275325be437fc612646a0557cdb2de,2022-03-05 06:14:49,CRUISE,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,84.1406021,83.0156021,,,92.5,77.3649979,112.625,-34.7655983,379.5,739.875,-56.2000008,57.4375,,81.1623001,0.751953006,,,0.962890029,-1.9375,1751.5,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,35001.0,-33.0999985,245.699997,,32.8983994,,35.5,0.730000019,1.0,1.0,0.0
ebfab3e1c5709cd1c128c5549c28885a6aff8edf3d6af0ddb45db92085418ac3,9e6647a763e39e1f7882d046d44909f291eb4ae660ca2ccf48631c970845b503,2022-05-16 06:35:10,TAKEOFF,2,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,88.6299973,95.3300018,,,,,,,,746.0,,,,,0.460000008,0.720000029,0.0199999996,0.100000001,,,,B737,B737-800,B737-8LP,BOEING,63.3230019,164.029999,0.0,0.0,14.0,1594.80005,18.0,,,,,,0.254999995,1.0,1.0,0.0
44e8bfbc36a62fad6ace2953e30c032da88adf250d8efe36ed08e38c83f5ac41,a3ee6d52224435498a06cbd1b6fbddb98d4c0ae15f52ad5012c2a6dd7ba045b1,2022-07-10 02:47:53,TAKEOFF,2,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,86.3592987,90.4531021,,,84.5625,79.9682007,290.062012,27.3125,502.187012,884.25,24.0,75.25,,75.6507034,0.761717975,,,0.626953006,0.1875,4666.62012,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,0.0,,,734.0,27.8999996,168.100006,,0.0,,0.0,0.257999986,1.0,1.0,0.0
1d516e02969057e2a0a2ad6698178f7dcefca32d15feef94f3b3c660a8ebfb73,557fe9494c53f97663a1dc92ae8a1d4b4a95e4c3fe76c0c356b0570687b5d914,2022-05-31 17:08:18,CRUISE,1,5.0,36.0,CFM56-5B,CFM56-5B3,CFM INTERNATIONAL,93.0,83.0,88.0,95.0,108.0,30.0,,45.0,,,,685.200012,,,71.0,83.0,0.400000006,0.0,0.300000012,0.0,1.89999998,3313.54395,,A320,A321-200,A321-211,AIRBUS,17118.875,263.0,,0.0,,33999.0,-18.7000008,,1.12435615,,1.36686444,,0.75999999,1.0,,
511fb0cbf36a01e34f94fcad2f4c82ba0c4e9fca1155a17123775cf5decabc5c,50ed3adfa6f2c083b8932eba53dff986ef2ae47ca4e429edb9ad80c6e353ff18,2022-06-26 22:32:51,TAKEOFF,1,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,93.6299973,97.8799973,,,,,,,,819.0,,,,,0.50999999,0.730000019,0.180000007,0.119999997,,,,B737,B737-800,B737-8LP,BOEING,67.1849976,170.720001,0.0,0.0,25.0,945.799988,27.0,,,,,,0.261999995,1.0,1.0,0.0
57b8a89be497016560cb94e201d0b0b5249b279ba35a3f1ceda453eb326ddce8,a0119e19d7f710c158729bc4153a6996e891b54664262b502c7be665e0f2f042,2022-06-25 14:52:35,CRUISE,1,4.0,36.0,CFM56-5B,CFM56-5B3,CFM INTERNATIONAL,96.0,76.0,87.9000015,94.4000015,150.0,234.0,,46.0,,,,653.400024,,,80.0,82.0,0.300000012,0.300000012,0.100000001,0.0,1.10000002,3381.88696,,A320,A321-200,A321-211,AIRBUS,17231.3105,267.0,,0.0,,33998.0,-24.3999996,,1.12435615,,1.12435615,,0.772000015,1.0,,
d181e5bedb8bb2010fca5a429cd066efc66a1eb64630b0e01fa19c4382b9d85a,a01939fb3fb61c0277349d8fa8d6a683ef13e127ebb6f95c2f43fed85cfc4a3b,2022-07-07 20:36:49,CRUISE,1,5.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,97.0,100.0,85.1999969,94.4000015,129.0,166.0,,40.0,,,,649.900024,,,99.0,89.0,0.5,0.100000001,0.300000012,0.100000001,3.0999999,2771.20728,,A320,A320-200,A320-214,AIRBUS,14008.1553,264.0,,0.0,,35013.0,-12.3999996,,0.947986603,,0.947986603,,0.778999984,1.0,,
9d02dfc19ca7dfb65a752a0b6af2169a07222471639c4ea9a6595f035e556894,8b013b1be61b0047e5a6ea6771810d71f987831f5c93293fb7a2b6f458a41f35,2022-07-22 20:20:00,TAKEOFF,1,0.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,,,85.8000031,96.5,128.0,236.0,,,,,,729.0,,,,,1.60000002,1.29999995,0.200000003,0.0,,,,A320,A320-200,A320-214,AIRBUS,13759.0332,156.0,0.0,0.0,,1471.0,21.2000008,,0.132277191,,0.132277191,,0.241999999,0.0,,0.0
99126413462439f4987ef1cbca977505c42004cd7f583f7a06595c706c66873e,14e2faa4e21497e5c0b7c1c90da1c0766ab3b8a57a90544279d064f831784aed,2022-02-19 14:23:08,TAKEOFF,1,3.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,89.25,92.8799973,,,,,,,,726.0,,,,,0.340000004,0.330000013,0.100000001,0.0900000036,,,,B737,B737-800,B737-BCF,BOEING,72.6019974,201.970001,0.0,0.0,-11.0,2089.8999,-8.18000031,,,,,,0.316599995,1.0,1.0,0.0
e2cb4b992f88d20826261a20c72983b42d625bfa5c4dfb9db818dc3548d0df1c,b95048c3fa619923c151132e97999ed36de6827312076a1254dda41486b84c4b,2022-06-18 00:00:06,CRUISE,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,86.0467987,85.2031021,,,91.9217987,75.3332977,111.5,-20.6875,414.687012,784.25,-47.2999992,57.9062004,,92.9084015,0.796875,,,0.292968005,-1.5625,1781.62,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,35999.0,-19.8999996,258.200012,,29.2031002,,29.4608994,0.778999984,1.0,1.0,0.0
75f7a52561c81524430f1f2b83d40b61d4d1bdf83ab83751df31417fedba3ceb,86b6b690d8ede50869aa2562b655a65abd786d169572b4060391d545788f3b25,2022-06-25 04:36:25,CRUISE,2,2.0,24.0,CFM56-7,CFM56-7B27/B1,CFM INTERNATIONAL,,,90.3799973,93.2399979,,,,44.0,,,,660.0,,,,102.0,0.25,,,,,2640.0,,B737,B737-800,B737-83N,BOEING,134266.203,,,0.0,6.38000011,39024.0,-26.25,,,,,,0.778999984,1.0,1.0,
583e4fe2afe4cbd047ae51b89003d69e26fc7d3e845699c2bdb96c8ba1855a27,fd69b53f644e0e39b94d3e536daab93467b82d061cc31ca29755bf83f21cc98b,2022-06-25 07:48:37,CRUISE,2,6.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,100.0,92.0,85.3000031,93.1999969,139.0,56.0,,40.0,,,,613.099976,,,75.0,91.0,0.0,0.400000006,0.300000012,0.0,1.70000005,2813.09521,,A320,A320-200,A320-214,AIRBUS,14995.8252,255.0,,0.0,,36007.0,-26.7000008,,0.925940394,,0.925940394,,0.769999981,1.0,,
3e53393060da1c8f955ddbb49902282adef3cefe0f901f82677de4f485e5b179,303231fa92aa011b1513cab089064e0147dfdcb582360b8995cc7ebc2d440984,2022-06-06 22:30:59,CRUISE,2,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,90.3700027,93.5,,,,47.0,,,,667.0,,,,107.0,0.209999993,,,,,2544.0,,B737,B737-800,B737-8ZS,BOEING,142103.703,,,0.0,10.5,38001.1992,-20.75,,,,,,0.781000018,1.0,1.0,
583e4fe2afe4cbd047ae51b89003d69e26fc7d3e845699c2bdb96c8ba1855a27,fd69b53f644e0e39b94d3e536daab93467b82d061cc31ca29755bf83f21cc98b,2022-06-18 01:00:39,CRUISE,2,6.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,100.0,101.0,84.0999985,93.0999985,36.0,80.0,,39.0,,,,607.799988,,,85.0,98.0,0.0,0.300000012,0.300000012,0.0,3.29999995,2429.49121,,A320,A320-200,A320-214,AIRBUS,12374.5322,250.0,,0.0,,37001.0,-18.8999996,,0.925940394,,0.925940394,,0.773999989,1.0,,
8c97da4bc8feab053617a7323564a5bd3ea7a4c12d2ec94dcefc74dd5c2e9053,a3ee6d52224435498a06cbd1b6fbddb98d4c0ae15f52ad5012c2a6dd7ba045b1,2022-06-18 03:19:45,CRUISE,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,86.2811966,84.8436966,,,92.625,79.7777023,122.311996,-23.0937004,409.375,781.125,-50.0,59.7187004,,84.7764969,0.921875,,,0.804687023,-1.625,1915.62,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,34000.0,-22.5,272.200012,,35.3515015,,30.0858994,0.783999979,1.0,1.0,0.0
34f11b9916038d00be5315931a0486f133c27f427829ae5df8249593e4f12c52,2a9bc42abbb7a7640b5e4c6323378d7ee9d87f3e1f46100c8d9896f4f4376693,2022-07-04 03:13:44,CRUISE,2,4.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,90.0,100.0,86.5,95.6999969,63.0,51.0,,43.0,,,,683.5,,,111.0,81.0,0.200000003,1.20000005,0.400000006,0.0,3.29999995,2980.64624,,A320,A320-200,A320-214,AIRBUS,14839.2969,266.0,,0.0,,33989.0,-6.4000001,,0.947986603,,0.947986603,,0.768000007,1.0,,
05bbd9e1b6f04a78e4f66f57d6386d85e5ffb14ea07ffbc23af2866a3c53d9fb,331c0fbf02fceebd6323b0fdf915cefa4f9d4ab74a915ebd848b468f43a47b08,2022-06-10 03:01:50,TAKEOFF,2,1.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,87.25,95.6299973,,,,,,,,744.0,,,,,0.300000012,0.400000006,0.159999996,0.109999999,,,,B737,B737-800,B737-8LP,BOEING,66.4240036,185.440002,0.0,0.0,23.0,669.700012,25.5699997,,,,,,0.283199996,1.0,1.0,0.0
0afcfdf3b5b3da3dfe9613355bfade6a7381d7f10c6e56d122bdac1082c3579c,fc952bb014fc5706d37a69df457c83637959ff94fac3a822d96a8af0b3a3c597,2022-03-05 11:21:58,CRUISE,2,5.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,100.0,100.0,80.9000015,90.5999985,41.0,169.0,,39.0,,,,564.0,,,72.0,78.0,0.100000001,0.400000006,0.0,0.0,3.20000005,2109.82129,,A320,A320-200,A320-214,AIRBUS,10575.5625,242.0,,0.0,,37996.0,-31.3999996,,0.925940394,,0.925940394,,0.768000007,1.0,,
d2ba0263d717e3f26c9101194229a887a29dcbaf730c8fa317a27709b3aa9e42,7a8843ad8fc77c64ee93351cfe55a2c82284a4674a7f7b931a1457a7dee9cebd,2022-06-13 21:15:47,CRUISE,2,0.0,24.0,CFM56-7,CFM56-7B26,CFM INTERNATIONAL,,,87.75,92.25,,,,50.0,,,,624.0,,,,99.0,0.379999995,,,,,2932.19995,,B737,B737-800,B737-8LP,BOEING,8943.0,,,0.0,7.19999981,32983.6016,-23.8999996,,,,,,0.771000028,1.0,1.0,
9d02dfc19ca7dfb65a752a0b6af2169a07222471639c4ea9a6595f035e556894,8b013b1be61b0047e5a6ea6771810d71f987831f5c93293fb7a2b6f458a41f35,2022-06-02 16:21:25,CRUISE,1,0.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,100.0,100.0,83.0999985,91.5999985,72.0,194.0,,38.0,,,,588.900024,,,101.0,85.0,0.200000003,0.699999988,0.300000012,0.0,2.9000001,2586.01929,,A320,A320-200,A320-214,AIRBUS,14407.1914,258.0,,0.0,,36006.0,-29.3999996,,0.925940394,,0.925940394,,0.779999971,1.0,,
9c8cd934ffbca8d075e1c2b0e70015dff7ee31e54ead92a33a972c9aa2aedfa3,8b013b1be61b0047e5a6ea6771810d71f987831f5c93293fb7a2b6f458a41f35,2022-07-24 21:22:44,TAKEOFF,2,3.0,36.0,CFM56-5B,CFM56-5B4,CFM INTERNATIONAL,,,85.1999969,96.5999985,92.0,154.0,,,,,,737.0,,,,,0.200000003,0.300000012,0.300000012,0.100000001,,,,A320,A320-200,A320-214,AIRBUS,13670.8486,150.0,0.0,0.0,,1605.0,23.5,,0.220462009,,0.132277191,,0.232999995,0.0,,0.0
9ec214d65133ec438009db829c53562263bf8582842b5d0f4744b55b4383a7de,9bf57f9ea8a8422d32da1886f2fbe145c510c5c1f757fec17238bef63d4dd675,2022-03-24 06:04:16,CRUISE,1,0.0,28.0,CF34-8E,CF34-8E5,GE AIRCRAFT ENGINES,,,82.3436966,82.3436966,,,90.1406021,74.952301,124.686996,-32.6717987,371.687012,677.375,-53.9000015,57.25,,77.8191986,0.886717975,,,2.07031012,-0.8125,1817.37,0.0,EMBRAER RJ,ERJ170,EMBRAER 170-100,EMBRAER,,,,,,31005.0,-30.6000004,268.200012,,28.5233994,,30.4531002,0.727999985,1.0,1.0,0.0
